# T 	 Vavg
3.125000000000000065e-04	1.648636124804462753e-03
6.250000000000000130e-04	-2.702858448934731053e-02
9.374999999999999653e-04	-2.699824558190456331e-02
1.250000000000000026e-03	-2.696472357597601982e-02
1.562500000000000087e-03	-2.692493484490356137e-02
1.874999999999999931e-03	-2.688454928286502024e-02
2.187500000000000208e-03	-2.684356688986038603e-02
2.500000000000000052e-03	-2.680218660954503118e-02
2.812499999999999896e-03	-2.676040844191895224e-02
3.125000000000000173e-03	-2.671882921794823881e-02
3.437500000000000017e-03	-2.667724999397752192e-02
3.749999999999999861e-03	-2.663596918548984463e-02
4.062500000000000139e-03	-2.659478784882985530e-02
4.375000000000000416e-03	-2.655450175861899173e-02
4.687499999999999827e-03	-2.651481249937421431e-02
5.000000000000000104e-03	-2.647601848657857304e-02
5.312500000000000382e-03	-2.643802024840437304e-02
5.624999999999999792e-03	-2.640141461581771432e-02
5.937500000000000069e-03	-2.636610211699090892e-02
6.250000000000000347e-03	-2.633218222375164480e-02
6.562499999999999757e-03	-2.629975440792758912e-02
6.875000000000000035e-03	-2.626931602865716087e-02
7.187500000000000312e-03	-2.624076761411267208e-02
7.499999999999999722e-03	-2.621430810794949176e-02
7.812500000000000000e-03	-2.618993751016761296e-02
8.125000000000000278e-03	-2.616805370807775977e-02
8.437500000000000555e-03	-2.614875617350761669e-02
8.750000000000000833e-03	-2.613204490645718719e-02
9.062499999999999375e-03	-2.611821832240950741e-02
9.374999999999999653e-03	-2.610737589319226531e-02
9.687499999999999931e-03	-2.609971656246081254e-02
1.000000000000000021e-02	-2.609524033021516295e-02
1.031250000000000049e-02	-2.609434508376603373e-02
1.062500000000000076e-02	-2.609693135128574037e-02
1.093749999999999931e-02	-2.610339702008502086e-02
1.124999999999999958e-02	-2.611364261833617681e-02
1.156249999999999986e-02	-2.612806603334994274e-02
1.187500000000000014e-02	-2.614656779329863068e-02
1.218750000000000042e-02	-2.616954578549297514e-02
1.250000000000000069e-02	-2.619690053810529162e-02
1.281249999999999924e-02	-2.622912941027397832e-02
1.312499999999999951e-02	-2.626603345834368358e-02
1.343749999999999979e-02	-2.630781162596976600e-02
1.375000000000000007e-02	-2.635476232863526516e-02
1.406250000000000035e-02	-2.640728345365090171e-02
1.437500000000000062e-02	-2.646487764187828440e-02
1.468749999999999917e-02	-2.652804225245581141e-02
1.499999999999999944e-02	-2.659687675721116029e-02
1.531249999999999972e-02	-2.667217693076578272e-02
1.562500000000000000e-02	-2.675294805484286845e-02
1.593750000000000028e-02	-2.683988643223618464e-02
1.625000000000000056e-02	-2.693309153477341580e-02
1.656250000000000083e-02	-2.703345860890368768e-02
1.687500000000000111e-02	-2.713979399269482451e-02
