#Ts                              PositionOut
4.000000000000000083e-02	0.000000000000000000e+00
5.999999999999999778e-02	3.451751705833890223e-04
8.000000000000000167e-02	6.928811090967246103e-04
1.000000000000000056e-01	1.040110543188103778e-03
1.199999999999999956e-01	1.382774800192461146e-03
1.400000000000000133e-01	1.718313330653477430e-03
1.600000000000000033e-01	2.050444192685808506e-03
1.799999999999999933e-01	2.393432075610077685e-03
2.000000000000000111e-01	2.800125952503138525e-03
2.200000000000000011e-01	3.414341476028427171e-03
2.399999999999999911e-01	4.357867881944438998e-03
2.600000000000000089e-01	5.402145853389569638e-03
2.800000000000000266e-01	6.229794987437831458e-03
2.999999999999999889e-01	6.829242844752652503e-03
3.200000000000000067e-01	7.298297252434174723e-03
3.400000000000000244e-01	7.702137397289074427e-03
3.599999999999999867e-01	8.078559345342260778e-03
3.800000000000000044e-01	8.445672911874865102e-03
4.000000000000000222e-01	8.806636924117441922e-03
4.199999999999999845e-01	9.159575145908538385e-03
4.400000000000000022e-01	9.505046146320557734e-03
4.600000000000000200e-01	9.846456270158794599e-03
4.799999999999999822e-01	1.018772079542365483e-02
5.000000000000000000e-01	1.053125401118638546e-02
5.200000000000000178e-01	1.087761382470769402e-02
5.400000000000000355e-01	1.122553816108109309e-02
5.600000000000000533e-01	1.157195091953817576e-02
5.799999999999999600e-01	1.191274357306295988e-02
5.999999999999999778e-01	1.224663353058634552e-02
6.199999999999999956e-01	1.257959893716879829e-02
6.400000000000000133e-01	1.293179857710586265e-02
6.600000000000000311e-01	1.337613233246330233e-02
6.800000000000000488e-01	1.407948594985591363e-02
6.999999999999999556e-01	1.508714654190878267e-02
7.199999999999999734e-01	1.609315459015383393e-02
7.399999999999999911e-01	1.684910436855498531e-02
7.600000000000000089e-01	1.740449939205993002e-02
7.800000000000000266e-01	1.785066901306529841e-02
8.000000000000000444e-01	1.824417298283392483e-02
8.199999999999999512e-01	1.861702776583940705e-02
8.399999999999999689e-01	1.898256026422748960e-02
8.599999999999999867e-01	1.934148391100771677e-02
8.800000000000000044e-01	1.969218123839222220e-02
9.000000000000000222e-01	2.003613669001774386e-02
9.200000000000000400e-01	2.037715965401314111e-02
9.399999999999999467e-01	2.071888215297243777e-02
9.599999999999999645e-01	2.106320954277176097e-02
9.799999999999999822e-01	2.141019807740537212e-02
1.000000000000000000e+00	2.175809064681730881e-02
1.020000000000000018e+00	2.210335251473302676e-02
1.040000000000000036e+00	2.244214782055577520e-02
1.060000000000000053e+00	2.277483195716693484e-02
1.080000000000000071e+00	2.310985625993925568e-02
1.100000000000000089e+00	2.347634706166483107e-02
1.120000000000000107e+00	2.397157744559249778e-02
1.139999999999999902e+00	2.477002877118537547e-02
1.159999999999999920e+00	2.581622533474056680e-02
1.179999999999999938e+00	2.676331824389258443e-02
1.199999999999999956e+00	2.745367387955293878e-02
1.219999999999999973e+00	2.797183471516386660e-02
1.239999999999999991e+00	2.839925653441203318e-02
1.260000000000000009e+00	2.878478104054798051e-02
1.280000000000000027e+00	2.915502696184325143e-02
1.300000000000000044e+00	2.951896780309966328e-02
1.320000000000000062e+00	2.987570019135059318e-02
1.340000000000000080e+00	3.022427310318721166e-02
1.360000000000000098e+00	3.056701214491334972e-02
1.379999999999999893e+00	3.090792723360210811e-02
1.399999999999999911e+00	3.125024801033563643e-02
1.419999999999999929e+00	3.159537354504173695e-02
1.439999999999999947e+00	3.194285976207161815e-02
1.459999999999999964e+00	3.229045385440813126e-02
1.479999999999999982e+00	3.263424914760293394e-02
1.500000000000000000e+00	3.297104578210025699e-02
1.520000000000000018e+00	3.330314024448924326e-02
1.540000000000000036e+00	3.364205930909935915e-02
1.560000000000000053e+00	3.402974132136805246e-02
1.580000000000000071e+00	3.459127464836417309e-02
1.600000000000000089e+00	3.548098186525529274e-02
1.620000000000000107e+00	3.653598581887632785e-02
1.639999999999999902e+00	3.741265005083979633e-02
1.659999999999999920e+00	3.804568286635048174e-02
1.679999999999999938e+00	3.853260552804367578e-02
1.699999999999999956e+00	3.894484207790046421e-02
1.719999999999999973e+00	3.932436064288467176e-02
1.739999999999999991e+00	3.969260921647790874e-02
1.760000000000000009e+00	4.005482603826321375e-02
1.780000000000000027e+00	4.040928642695778422e-02
1.800000000000000044e+00	4.075591956871001120e-02
1.820000000000000062e+00	4.109775589928121864e-02
1.840000000000000080e+00	4.143881327748486637e-02
1.860000000000000098e+00	4.178183822186417457e-02
1.879999999999999893e+00	4.212772417821031290e-02
1.899999999999999911e+00	4.247554063927706791e-02
1.919999999999999929e+00	4.282253513021595792e-02
1.939999999999999947e+00	4.316459581495250136e-02
1.959999999999999964e+00	4.349954665662644770e-02
1.979999999999999982e+00	4.383184429520646519e-02
2.000000000000000000e+00	4.417743706897076655e-02
2.020000000000000018e+00	4.459536586123484525e-02
2.040000000000000036e+00	4.523814517760963577e-02
2.060000000000000053e+00	4.620552989520833320e-02
2.080000000000000071e+00	4.723981120096783920e-02
2.100000000000000089e+00	4.804311691535940315e-02
2.120000000000000107e+00	4.862706977540856568e-02
2.140000000000000124e+00	4.908799845907233644e-02
2.160000000000000142e+00	4.948810797139033268e-02
2.180000000000000160e+00	4.986321159054277197e-02
2.200000000000000178e+00	5.022978975141237368e-02
2.220000000000000195e+00	5.059009393739288124e-02
2.240000000000000213e+00	5.094227637022581689e-02
2.259999999999999787e+00	5.128720997953974126e-02
2.279999999999999805e+00	5.162845729770047798e-02
2.299999999999999822e+00	5.196985617073986152e-02
2.319999999999999840e+00	5.231365146393467114e-02
2.339999999999999858e+00	5.266023298437452760e-02
2.359999999999999876e+00	5.300817386604035619e-02
2.379999999999999893e+00	5.335423983516812685e-02
2.399999999999999911e+00	5.369437530967762634e-02
2.419999999999999929e+00	5.402780596988318584e-02
2.439999999999999947e+00	5.436129817857657254e-02
2.459999999999999964e+00	5.471761362545828761e-02
2.479999999999999982e+00	5.517731067755363844e-02
2.500000000000000000e+00	5.591213807382817286e-02
2.520000000000000018e+00	5.693575560771130945e-02
2.540000000000000036e+00	5.792400592449811758e-02
2.560000000000000053e+00	5.865725556168661925e-02
2.580000000000000071e+00	5.919952355017835816e-02
2.600000000000000089e+00	5.963901416753597529e-02
2.620000000000000107e+00	6.002961543120084731e-02
2.640000000000000124e+00	6.040151191086884364e-02
2.660000000000000142e+00	6.076652223982786927e-02
2.680000000000000160e+00	6.112472914454007006e-02
2.700000000000000178e+00	6.147470178811618308e-02
# 2.720000000000000195e+00	6.181821779677478673e-02
# 2.740000000000000213e+00	6.215917524141216510e-02
# 2.759999999999999787e+00	6.250108304764667722e-02
# 2.779999999999999805e+00	6.284567847118333050e-02
# 2.799999999999999822e+00	6.319284966584537422e-02
# 2.819999999999999840e+00	6.354067406865249179e-02
# 2.839999999999999858e+00	6.388548061012055967e-02
# 2.859999999999999876e+00	6.422360285344730357e-02
# 2.879999999999999893e+00	6.455601300001582998e-02
# 2.899999999999999911e+00	6.489209156882172480e-02
# 2.919999999999999929e+00	6.526477957527952733e-02
# 2.939999999999999947e+00	6.578034809447266817e-02
# 2.959999999999999964e+00	6.661016135277064709e-02
# 2.979999999999999982e+00	6.766268880702089317e-02
# 3.000000000000000000e+00	6.858711532735682626e-02
# 3.020000000000000018e+00	6.925740814141773116e-02
# 3.040000000000000036e+00	6.976452863429660756e-02
# 3.060000000000000053e+00	7.018651896494615405e-02
# 3.080000000000000071e+00	7.056984096175396293e-02
# 3.100000000000000089e+00	7.093936815554610642e-02
# 3.120000000000000107e+00	7.130275241316522128e-02
# 3.140000000000000124e+00	7.165873232151646899e-02
# 3.160000000000000142e+00	7.200663481810386235e-02
# 3.180000000000000160e+00	7.234903765948784427e-02
# 3.200000000000000178e+00	7.268997326433920825e-02
# 3.220000000000000195e+00	7.303251905704977176e-02
# 3.240000000000000213e+00	7.337790534556457023e-02
# 3.259999999999999787e+00	7.372552193949877264e-02
# 3.279999999999999805e+00	7.407295124072268977e-02
# 3.299999999999999822e+00	7.441619524477377512e-02
# 3.319999999999999840e+00	7.475235190735993185e-02
# 3.339999999999999858e+00	7.508441791184594649e-02
# 3.359999999999999876e+00	7.542519732913677277e-02
# 3.379999999999999893e+00	7.582183960997335159e-02
# 3.399999999999999911e+00	7.640892217753840476e-02
# 3.419999999999999929e+00	7.732645923810688160e-02
# 3.439999999999999947e+00	7.837769748317105489e-02
# 3.459999999999999964e+00	7.922987666777461802e-02
# 3.479999999999999982e+00	7.984567392125613283e-02
# 3.500000000000000000e+00	8.032338482593652518e-02
# 3.520000000000000018e+00	8.073126202214411795e-02
# 3.540000000000000036e+00	8.110915054491821263e-02
# 3.560000000000000053e+00	8.147681804784133452e-02
# 3.580000000000000071e+00	8.183841938474828437e-02
# 3.600000000000000089e+00	8.219211736636772292e-02
# 3.620000000000000107e+00	8.253815487759250114e-02
# 3.640000000000000124e+00	8.287976089769311105e-02
# 3.660000000000000142e+00	8.322091159134605010e-02
# 3.680000000000000160e+00	8.356418736235858569e-02
# 3.700000000000000178e+00	8.391031421816250169e-02
# 3.720000000000000195e+00	8.425819619858727905e-02
# 3.740000000000000213e+00	8.460491802310693421e-02
# 3.759999999999999787e+00	8.494635395760136154e-02
# 3.779999999999999805e+00	8.528075351013156280e-02
# 3.799999999999999822e+00	8.561332580056589536e-02
# 3.819999999999999840e+00	8.596197084987750037e-02
# 3.839999999999999858e+00	8.639241450133491873e-02
# 3.859999999999999876e+00	8.706498858031593013e-02
# 3.879999999999999893e+00	8.805383188038339026e-02
# 3.899999999999999911e+00	8.907527668646474106e-02
# 3.919999999999999929e+00	8.985462547923074583e-02
